% # columns="iteration, evaluation, void, void, void, xmean", seed=823375, Wed Dec  3 02:51:13 2025, <python>{}</python> # scaling_of_variables: 1, typical_x: 0
1 71 0 0 0 -0.1557399513147726 0.2016760579292392 0.4176415136827779 -0.14881127113639486 -1.2781461229870728 -0.5331980532743059 0.01872480417173107 1.8573632308995724 1.1630919749661492 -0.9926961410078217 -1.665516200568468 2.5221140654585583 0.6843936580734689 -1.0676858334558994 0.9245905341031309 -0.8569153766138552 1.5177724070589655 -1.0119978204233355 -1.1393427780827898 0.15939318838372754 1.8206182226428667 -0.4955171653340461 -0.3815203084838634 1.0553715068301257 0.9400636903747036
2 142 0 0 0 -0.11523890312765987 0.28662672009413886 0.16298385936724338 -0.5167306167380477 -1.5623032680778122 -0.17149113876336675 0.4055303985835288 2.060542733011532 1.2355405180629035 -0.8288782662351848 -1.2866545342135645 2.5213674154166794 1.0833746126542074 -1.0324345633097318 0.8729224957155757 -0.490299557986756 1.4628289325790034 -1.0485584143582047 -1.024608076302262 0.3828312505808926 2.03538833573905 -0.5222793696370108 -0.945236760190998 1.2130957894995702 1.335242066844819
3 213 0 0 0 -0.5626913983607448 0.9155638135574624 0.19842923958731676 -0.569061007130787 -1.3159787726192385 0.39567919928358175 0.11384617572683281 2.3550963002983343 1.580354942863583 -0.5963735934622965 -1.0917304094560951 2.7275721148413283 1.2361101439993496 -1.007568960431827 1.152983528762062 -0.395309745727921 1.1530509810127851 -1.3061077243853285 -1.1079539958832814 0.7109356877522942 1.9948385691827133 -0.3497251009334159 -0.8064432127277668 1.5012847301808172 1.2083944153116832
4 284 0 0 0 -0.13835509807474639 1.153891248324242 0.26106186085124333 -1.153486507039109 -1.249370381251351 1.1696231925319605 0.28234077768342664 2.027129519786501 2.024283886632499 -1.030128296387037 -1.264335284625017 3.0338199876146565 1.321670577858462 -1.1331150187373793 0.8261332752453238 -0.2507546509720155 1.4440222909464049 -1.595208900918378 -1.3581553727636408 0.3425934688936915 1.8430361091693837 -0.5647707520028592 -1.104286887194182 1.708150279357874 2.1176925225897834
5 355 0 0 0 -0.5032696400382133 1.8384087330181278 0.5895490713657892 -0.956981571677817 -2.017578911449079 1.9104168686650886 0.18006786769926303 1.9846812735645962 2.1304133689615705 -0.9663370922869516 -0.8907193193878707 2.993610956346194 1.6599693915116347 -1.8428116848646758 1.1437978083004563 -0.4498269453861148 1.453673550425111 -1.8049451003493393 -1.1680609294850997 0.3440865814474116 1.7843780271990255 -0.21593724067394907 -1.1925658011667626 2.142402574200992 2.395328885033459
6 426 0 0 0 -0.9324000698457013 2.088435085284118 -0.018448918432495895 -1.4252763431036455 -1.7059909289288875 2.3605793313642662 0.6083507013123071 2.5240897663813144 2.4264768126440326 -1.4984300221730447 -0.7197510197674946 3.1096893089974946 2.304432439838974 -2.3488223515512114 0.5320338912732353 -1.490228477583502 1.1337503404750313 -1.7348347609331314 -0.8430906274834393 -0.4933496433980947 2.292411834696168 0.16309033450675545 -1.495359927986112 2.367906495243958 2.2214709466297915
7 497 0 0 0 -0.9191483322574329 2.337068062893719 -0.23214437639012012 -1.657151999364984 -2.1255267265266062 3.126372591555977 2.0725438410716173 2.6304165049345736 2.488858876724446 -2.1706198100876093 -0.6933932943761236 3.7062908931929788 2.213086886315996 -2.604175293702063 0.8058708512595977 -2.498880881760287 1.295936555328631 -2.1254148854635497 -1.045813108273199 -1.1685537825949142 1.580885332289928 0.5108991361524996 -0.3749905120596192 3.1054518094969747 2.5754242257414077
8 568 0 0 0 -0.9792460266762795 2.949711520392732 -0.872055870002126 -1.7691228434306474 -2.9177858768378755 4.298999359408862 2.2188516458833853 3.4009241606015044 2.5190435207699164 -2.7147308309690565 -0.784327243050472 3.4821805308995537 2.636323265143536 -2.7035220913837015 0.6957993627395415 -3.575047428721363 1.462272704651718 -1.6881487979210121 -1.5000806874751758 -1.9817928509862963 1.9425507716474795 0.1192873037562286 -0.25883348007071755 4.1782976636623825 2.573156437981087
9 639 0 0 0 -1.1549145787984925 4.0562832815169125 -1.983136710561089 -1.7412505418600353 -2.813135359344776 4.5096353139241145 2.0758169777011273 4.582790751550538 2.512924407103628 -2.671929770480172 -1.017344459153451 3.7943171480128464 2.8407739505851093 -3.3094954834833 0.9732668505417105 -4.386249262690662 1.5559039730096256 -2.1233313508474234 -0.5885661346565734 -2.9909345407501484 3.213246403900265 -1.2460377635177897 -1.6473216481712403 4.077233230579558 1.6197099048981962
10 710 0 0 0 0.03995363945024126 4.926449756910603 -3.5846398845357657 -0.6838361141296642 -2.897677133040585 5.20347609205629 2.2175346097809108 5.361070819620625 1.9065907437663392 -2.4887384963554715 -0.9064346248451073 4.0513212768951945 2.834643242707179 -2.8285563692841245 1.7995764570400037 -5.108000869445631 1.7525368131745989 -2.259625862501812 -0.11564449321296655 -3.9065087020212683 3.4181043159761657 -0.5041488622180342 -1.3492757404798639 4.666163689068036 2.788246480278105
